cluster,cells,automatic_annotation,annotation,Fibroblast_Mesenchymal_median_score,Fibroblast_Mesenchymal_positive_pct,Pericyte_median_score,Pericyte_positive_pct,Endothelial_median_score,Endothelial_positive_pct,Myeloid_median_score,Myeloid_positive_pct,T_NK_median_score,T_NK_positive_pct,RPE_like_median_score,RPE_like_positive_pct,Muller_Glial_median_score,Muller_Glial_positive_pct,Photoreceptor_median_score,Photoreceptor_positive_pct,Cycling_median_score,Cycling_positive_pct,Mast_median_score,Mast_positive_pct,Erythroid_median_score,Erythroid_positive_pct
0,2743,Myeloid,Myeloid,0.3303438864140106,84.94349252643092,0.0,10.28071454611739,0.2126974206079952,66.20488516223114,2.687739115813806,100.0,0.25567895564085336,92.16186656944951,0.0,41.99781261392636,0.4635619719173383,89.71928545388262,0.0,4.447685016405396,0.0,35.18045935107546,0.0,0.03645643456069996,0.0,7.072548304775792
1,2661,Myeloid,Myeloid,0.28029707152622013,86.39609169485156,0.0,12.326193160465989,0.22223362883610537,66.66666666666666,2.685613565949449,100.0,0.263982443222159,92.03307027433296,0.0,41.863960916948514,0.4541370815352053,89.47763998496806,0.0,5.035700864336715,0.0,31.567080045095828,0.0,0.03757985719654265,0.0,6.576475009394963
2,1993,Myeloid,Myeloid,0.14639995011339885,65.47917711991971,0.0,6.77370797792273,0.09706792119801051,50.07526342197692,2.620624036615146,99.59859508278977,0.2757254648034503,86.95434019066734,0.0,27.496236828901154,0.33922293083946703,74.81184144505771,0.0,3.562468640240843,0.0,26.141495233316608,0.0,0.3010536879076769,0.0,5.6196688409433015
3,807,Fibroblast_Mesenchymal,Fibroblast_Mesenchymal,2.1568226532306447,99.75216852540272,0.906070351726144,86.74101610904586,0.17027128947385128,61.46220570012392,0.14489051405168757,63.56877323420075,0.0,37.67038413878562,0.26654597813466924,74.4733581164808,0.11148504771004522,59.85130111524164,0.0,2.7261462205700124,0.0,42.25526641883519,0.0,0.8674101610904585,0.0,6.691449814126393
4,750,Myeloid,Myeloid,0.0,40.53333333333333,0.0,8.0,0.2285509785861114,58.666666666666664,2.2853939667274483,100.0,0.3255341161615284,94.26666666666667,0.0,23.333333333333332,0.2933466139384744,77.06666666666668,0.0,2.533333333333333,0.0,12.933333333333334,0.0,0.0,0.0,11.466666666666667
5,706,Myeloid,Myeloid,0.11666425889330108,63.59773371104816,0.0,9.34844192634561,0.2842446863063399,73.79603399433428,2.743844713295119,100.0,0.25131604813767244,90.08498583569406,0.0,37.818696883852695,0.45998494034910153,92.77620396600567,0.0,4.53257790368272,0.0,40.226628895184135,0.0,0.0,0.0,9.206798866855523
6,351,Myeloid,Cycling_Myeloid,0.3138361283909151,85.75498575498575,0.0,13.96011396011396,0.16021846136298587,58.97435897435898,2.402155278666486,99.14529914529915,0.32609116312546743,94.30199430199431,0.0,37.03703703703704,0.2676217400227916,73.21937321937322,0.0,5.982905982905983,1.9739198835679486,100.0,0.0,0.2849002849002849,0.0,4.843304843304843
7,296,T_NK,T_NK,0.0,27.027027027027028,0.0,6.756756756756757,0.0,11.486486486486488,0.5729095915320801,94.93243243243244,1.3054470872405886,99.66216216216216,0.0,5.405405405405405,0.0,17.56756756756757,0.0,2.027027027027027,0.0,20.945945945945947,0.0,0.33783783783783783,0.0,10.81081081081081
8,273,Endothelial,Endothelial,0.6171203108335948,99.63369963369964,0.5362641968728789,84.98168498168498,2.30793412369846,99.63369963369964,0.1965650447082341,76.55677655677655,0.0,31.5018315018315,0.0,44.68864468864469,0.1958459644024018,72.16117216117216,0.0,4.029304029304029,0.0,39.92673992673993,0.0,11.355311355311356,0.0,6.95970695970696
